Time,Day,Month,Year,Humidity,Dew point,Temperature,Rain,Cloud,Pressure,Wind,Gust,Dir,Weather
15:00,16,12,2021,63.0,24.0,33.0,0.0,76.0,1007.0,10.0,13.0,147.0,Cloudy
18:00,16,12,2021,66.0,23.0,28.0,0.0,26.0,1009.0,14.0,22.0,147.3,Partly cloudy
21:00,16,12,2021,66.0,22.0,26.0,0.0,30.0,1011.0,13.0,20.0,136.9,Partly cloudy
00:00,17,12,2021,89.0,24.0,25.0,0.0,41.0,1011.0,9.0,15.0,131.3,Partly cloudy
03:00,17,12,2021,84.0,23.0,24.0,0.1,52.0,1009.0,6.0,9.0,67.0,Patchy rain possible
06:00,17,12,2021,89.0,23.0,24.0,0.0,26.0,1010.0,8.0,13.0,34.1,Partly cloudy
09:00,17,12,2021,66.0,23.0,28.0,0.0,24.0,1012.0,10.0,12.0,9.0,Clear
12:00,17,12,2021,62.0,23.0,32.0,0.0,50.0,1009.0,9.0,10.0,341.0,Partly cloudy
15:00,17,12,2021,52.0,21.0,31.0,0.0,47.0,1006.0,3.0,3.0,253.2,Partly cloudy
18:00,17,12,2021,74.0,24.0,28.0,0.0,15.0,1008.0,12.0,14.0,166.7,Clear
21:00,17,12,2021,84.0,24.0,25.0,0.0,21.0,1010.0,6.0,10.0,175.9,Clear
00:00,18,12,2021,89.0,23.0,25.0,0.0,16.0,1010.0,6.0,10.0,278.0,Clear
03:00,18,12,2021,83.0,21.0,24.0,0.0,8.0,1008.0,6.0,10.0,318.2,Clear
06:00,18,12,2021,83.0,20.0,23.0,0.0,11.0,1009.0,5.0,9.0,16.5,Clear
09:00,18,12,2021,62.0,20.0,25.0,0.0,12.0,1012.0,10.0,13.0,43.7,Clear
12:00,18,12,2021,46.0,19.0,31.0,0.0,17.0,1010.0,11.0,13.0,18.0,Clear
15:00,18,12,2021,41.0,18.0,34.0,0.0,5.0,1007.0,10.0,11.0,2.2,Clear
18:00,18,12,2021,45.0,16.0,28.0,0.0,28.0,1008.0,8.0,15.0,21.9,Partly cloudy
21:00,18,12,2021,51.0,16.0,26.0,0.0,7.0,1010.0,17.0,27.0,28.0,Clear
00:00,19,12,2021,54.0,16.0,25.0,0.0,21.0,1009.0,23.0,37.0,19.0,Clear
03:00,19,12,2021,57.0,16.0,25.0,0.0,32.0,1007.0,24.0,37.0,10.5,Partly cloudy
06:00,19,12,2021,65.0,17.0,25.0,0.0,22.0,1008.0,25.0,39.0,6.9,Clear
09:00,19,12,2021,61.0,18.0,28.0,0.0,31.0,1011.0,26.0,31.0,358.6,Partly cloudy
12:00,19,12,2021,51.0,18.0,30.0,0.0,69.0,1010.0,26.0,30.0,352.6,Cloudy
15:00,19,12,2021,48.0,17.0,29.0,0.0,31.0,1008.0,25.0,28.0,344.7,Partly cloudy
18:00,19,12,2021,54.0,17.0,25.0,0.0,19.0,1010.0,17.0,26.0,349.3,Clear
21:00,19,12,2021,65.0,18.0,24.0,0.0,19.0,1012.0,12.0,20.0,6.6,Clear
00:00,20,12,2021,69.0,18.0,24.0,0.0,18.0,1011.0,4.0,7.0,13.7,Clear
03:00,20,12,2021,74.0,19.0,23.0,0.0,64.0,1010.0,8.0,13.0,3.7,Cloudy
06:00,20,12,2021,83.0,20.0,22.0,0.0,52.0,1012.0,10.0,16.0,353.8,Partly cloudy
09:00,20,12,2021,65.0,19.0,26.0,0.0,30.0,1014.0,9.0,11.0,13.4,Partly cloudy
12:00,20,12,2021,58.0,20.0,31.0,0.0,51.0,1012.0,5.0,6.0,295.4,Partly cloudy
15:00,20,12,2021,49.0,19.0,31.0,0.0,59.0,1009.0,4.0,5.0,262.5,Partly cloudy
18:00,20,12,2021,58.0,19.0,27.0,0.0,55.0,1011.0,7.0,11.0,173.0,Partly cloudy
21:00,20,12,2021,70.0,21.0,25.0,0.0,46.0,1014.0,8.0,13.0,137.9,Partly cloudy
00:00,21,12,2021,79.0,22.0,24.0,0.0,70.0,1014.0,6.0,10.0,158.3,Cloudy
03:00,21,12,2021,94.0,23.0,24.0,0.0,76.0,1012.0,5.0,8.0,129.2,Cloudy
06:00,21,12,2021,94.0,23.0,24.0,0.0,100.0,1013.0,3.0,5.0,78.3,Overcast
09:00,21,12,2021,66.0,22.0,26.0,0.0,87.0,1015.0,4.0,5.0,45.0,Cloudy
12:00,21,12,2021,55.0,21.0,30.0,0.0,87.0,1012.0,6.0,6.0,67.5,Cloudy
15:00,21,12,2021,49.0,20.0,30.0,0.0,76.0,1010.0,6.0,8.0,106.9,Cloudy
18:00,21,12,2021,74.0,23.0,26.0,0.2,78.0,1012.0,8.0,13.0,147.3,Light rain shower
21:00,21,12,2021,84.0,24.0,25.0,0.2,61.0,1013.0,7.0,12.0,135.1,Light rain shower
00:00,22,12,2021,84.0,23.0,24.0,0.2,57.0,1013.0,5.0,9.0,130.4,Light rain shower
03:00,22,12,2021,84.0,23.0,23.0,0.1,85.0,1011.0,4.0,6.0,34.1,Patchy rain possible
06:00,22,12,2021,94.0,24.0,23.0,0.0,69.0,1012.0,6.0,9.0,31.0,Cloudy
09:00,22,12,2021,70.0,23.0,26.0,0.0,86.0,1014.0,7.0,8.0,9.8,Cloudy
12:00,22,12,2021,62.0,23.0,28.0,0.3,72.0,1012.0,3.0,4.0,309.5,Light rain shower
15:00,22,12,2021,74.0,24.0,28.0,1.9,86.0,1009.0,1.0,3.0,240.9,Light rain shower
18:00,22,12,2021,94.0,24.0,25.0,2.1,100.0,1010.0,6.0,13.0,168.9,Light rain shower
21:00,22,12,2021,84.0,23.0,25.0,0.8,98.0,1012.0,3.0,4.0,159.5,Light rain shower
00:00,23,12,2021,94.0,24.0,25.0,0.9,72.0,1011.0,1.0,1.0,67.1,Light rain shower
03:00,23,12,2021,94.0,24.0,24.0,0.1,83.0,1010.0,4.0,6.0,314.7,Patchy rain possible
06:00,23,12,2021,89.0,23.0,24.0,0.1,77.0,1011.0,9.0,14.0,324.3,Patchy rain possible
09:00,23,12,2021,74.0,23.0,27.0,0.0,83.0,1013.0,10.0,11.0,352.8,Cloudy
12:00,23,12,2021,52.0,21.0,30.0,0.1,88.0,1011.0,7.0,9.0,6.5,Patchy rain possible
15:00,23,12,2021,43.0,18.0,29.0,2.1,77.0,1008.0,4.0,8.0,254.7,Light rain shower
18:00,23,12,2021,84.0,24.0,25.0,2.4,62.0,1010.0,5.0,10.0,239.1,Light rain shower
21:00,23,12,2021,89.0,24.0,25.0,0.6,71.0,1012.0,4.0,6.0,231.3,Light rain shower
00:00,24,12,2021,94.0,23.0,23.0,0.2,55.0,1012.0,4.0,6.0,310.2,Light rain shower
03:00,24,12,2021,94.0,23.0,23.0,0.0,85.0,1010.0,7.0,11.0,331.6,Mist
06:00,24,12,2021,94.0,23.0,22.0,0.0,64.0,1011.0,6.0,11.0,353.2,Mist
09:00,24,12,2021,74.0,23.0,25.0,0.0,71.0,1013.0,6.0,8.0,353.8,Cloudy
12:00,24,12,2021,49.0,19.0,30.0,0.0,93.0,1012.0,3.0,3.0,324.4,Overcast
15:00,24,12,2021,66.0,23.0,28.0,0.1,86.0,1009.0,8.0,10.0,187.2,Patchy rain possible
18:00,24,12,2021,94.0,23.0,26.0,0.1,74.0,1010.0,7.0,12.0,210.2,Patchy rain possible
21:00,24,12,2021,94.0,23.0,24.0,0.0,38.0,1012.0,5.0,8.0,192.1,Partly cloudy
00:00,25,12,2021,94.0,23.0,23.0,0.0,42.0,1012.0,7.0,12.0,148.2,Partly cloudy
03:00,25,12,2021,94.0,23.0,23.0,0.0,78.0,1011.0,5.0,8.0,86.8,Cloudy
06:00,25,12,2021,94.0,23.0,23.0,0.0,22.0,1011.0,7.0,12.0,35.0,Clear
09:00,25,12,2021,74.0,23.0,27.0,0.0,45.0,1014.0,7.0,8.0,9.8,Partly cloudy
12:00,25,12,2021,55.0,21.0,32.0,0.0,24.0,1012.0,5.0,6.0,6.7,Clear
18:00,25,12,2021,55.0,20.0,29.0,0.1,76.0,1010.0,6.0,8.0,185.0,Patchy rain possible
21:00,25,12,2021,79.0,22.0,25.0,0.0,16.0,1012.0,4.0,6.0,169.4,Clear
00:00,26,12,2021,79.0,22.0,24.0,0.0,16.0,1012.0,3.0,6.0,253.4,Clear
03:00,26,12,2021,89.0,23.0,23.0,0.0,13.0,1012.0,6.0,10.0,291.1,Clear
06:00,26,12,2021,89.0,23.0,23.0,0.0,28.0,1013.0,5.0,9.0,309.3,Partly cloudy
09:00,26,12,2021,74.0,24.0,27.0,0.0,44.0,1014.0,8.0,9.0,334.6,Partly cloudy
12:00,26,12,2021,55.0,22.0,33.0,0.0,32.0,1012.0,3.0,4.0,334.9,Partly cloudy
15:00,26,12,2021,52.0,21.0,31.0,0.0,57.0,1009.0,3.0,3.0,303.2,Partly cloudy
18:00,26,12,2021,74.0,24.0,28.0,0.0,65.0,1011.0,8.0,14.0,159.3,Cloudy
21:00,26,12,2021,84.0,24.0,25.0,0.0,42.0,1013.0,8.0,13.0,144.6,Partly cloudy
00:00,27,12,2021,89.0,24.0,25.0,0.1,52.0,1013.0,4.0,7.0,224.3,Patchy rain possible
03:00,27,12,2021,94.0,24.0,24.0,0.2,75.0,1011.0,3.0,5.0,264.0,Patchy rain possible
06:00,27,12,2021,94.0,24.0,23.0,0.2,82.0,1013.0,4.0,6.0,7.2,Patchy rain possible
09:00,27,12,2021,79.0,24.0,28.0,0.0,35.0,1015.0,4.0,4.0,320.6,Partly cloudy
12:00,27,12,2021,62.0,23.0,34.0,0.0,27.0,1012.0,4.0,5.0,334.7,Partly cloudy
15:00,27,12,2021,49.0,20.0,32.0,0.2,84.0,1009.0,2.0,3.0,31.4,Light rain shower
18:00,27,12,2021,94.0,24.0,28.0,0.2,81.0,1011.0,10.0,16.0,165.8,Patchy rain possible
21:00,27,12,2021,89.0,24.0,24.0,0.9,53.0,1013.0,10.0,19.0,139.1,Light rain shower
00:00,28,12,2021,84.0,23.0,24.0,0.1,82.0,1012.0,4.0,7.0,104.2,Patchy rain possible
03:00,28,12,2021,100.0,25.0,24.0,0.0,46.0,1011.0,7.0,12.0,3.4,Partly cloudy
06:00,28,12,2021,94.0,24.0,24.0,0.0,47.0,1012.0,9.0,14.0,3.9,Partly cloudy
09:00,28,12,2021,84.0,24.0,27.0,0.0,13.0,1014.0,12.0,13.0,357.6,Clear
12:00,28,12,2021,62.0,23.0,33.0,0.0,23.0,1012.0,9.0,11.0,353.1,Clear
15:00,28,12,2021,66.0,24.0,33.0,0.0,78.0,1009.0,6.0,7.0,15.9,Cloudy
18:00,28,12,2021,62.0,22.0,27.0,0.1,79.0,1010.0,9.0,16.0,157.7,Patchy rain possible
21:00,28,12,2021,94.0,24.0,26.0,0.4,82.0,1013.0,5.0,8.0,159.1,Patchy rain possible
00:00,29,12,2021,94.0,24.0,24.0,0.6,69.0,1012.0,6.0,9.0,341.3,Light rain shower
03:00,29,12,2021,100.0,25.0,23.0,0.1,71.0,1011.0,8.0,12.0,341.3,Patchy rain possible
06:00,29,12,2021,100.0,24.0,23.0,0.0,24.0,1012.0,6.0,10.0,12.4,Clear
09:00,29,12,2021,79.0,23.0,27.0,0.0,23.0,1014.0,9.0,10.0,16.0,Clear
12:00,29,12,2021,62.0,22.0,32.0,0.0,84.0,1012.0,9.0,11.0,26.0,Cloudy
15:00,29,12,2021,52.0,21.0,28.0,0.7,82.0,1010.0,14.0,19.0,26.6,Light rain shower
18:00,29,12,2021,59.0,21.0,26.0,0.7,74.0,1011.0,8.0,13.0,58.0,Patchy rain possible
21:00,29,12,2021,70.0,22.0,25.0,0.1,86.0,1014.0,5.0,8.0,76.8,Patchy rain possible
00:00,30,12,2021,74.0,20.0,24.0,0.0,26.0,1013.0,8.0,13.0,1.1,Partly cloudy
03:00,30,12,2021,74.0,20.0,23.0,0.0,49.0,1011.0,9.0,15.0,24.6,Partly cloudy
06:00,30,12,2021,78.0,20.0,22.0,0.0,43.0,1012.0,8.0,14.0,21.5,Partly cloudy
09:00,30,12,2021,62.0,20.0,23.0,0.0,46.0,1014.0,8.0,12.0,20.3,Partly cloudy
12:00,30,12,2021,43.0,18.0,28.0,0.0,77.0,1014.0,10.0,11.0,36.7,Cloudy
15:00,30,12,2021,41.0,18.0,27.0,0.0,57.0,1011.0,5.0,6.0,341.6,Partly cloudy
18:00,30,12,2021,55.0,19.0,25.0,0.0,40.0,1012.0,3.0,5.0,293.9,Partly cloudy
21:00,30,12,2021,58.0,18.0,24.0,0.0,25.0,1014.0,5.0,9.0,6.7,Clear
00:00,31,12,2021,61.0,18.0,24.0,0.0,14.0,1014.0,12.0,18.0,26.8,Clear
03:00,31,12,2021,69.0,18.0,23.0,0.0,14.0,1012.0,12.0,20.0,30.8,Clear
06:00,31,12,2021,74.0,18.0,22.0,0.0,10.0,1013.0,10.0,17.0,27.5,Clear
09:00,31,12,2021,51.0,17.0,25.0,0.0,7.0,1014.0,12.0,14.0,32.1,Clear
12:00,31,12,2021,40.0,16.0,33.0,0.0,7.0,1012.0,8.0,9.0,24.0,Clear
15:00,31,12,2021,38.0,16.0,31.0,0.0,42.0,1011.0,4.0,5.0,4.9,Partly cloudy
18:00,31,12,2021,58.0,20.0,27.0,0.0,36.0,1011.0,7.0,12.0,161.2,Partly cloudy
21:00,31,12,2021,51.0,17.0,25.0,0.0,26.0,1014.0,6.0,9.0,50.2,Partly cloudy
00:00,1,1,2022,61.0,17.0,25.0,0.0,26.0,1013.0,8.0,13.0,10.7,Partly cloudy
03:00,1,1,2022,69.0,17.0,24.0,0.0,28.0,1012.0,7.0,11.0,21.3,Partly cloudy
06:00,1,1,2022,74.0,18.0,23.0,0.0,33.0,1013.0,8.0,13.0,24.2,Partly cloudy
09:00,1,1,2022,51.0,17.0,25.0,0.0,47.0,1015.0,5.0,6.0,25.8,Partly cloudy
12:00,1,1,2022,40.0,16.0,28.0,0.0,34.0,1013.0,4.0,4.0,17.0,Partly cloudy
15:00,1,1,2022,38.0,17.0,28.0,0.0,49.0,1011.0,1.0,1.0,33.5,Partly cloudy
18:00,1,1,2022,58.0,20.0,26.0,0.0,56.0,1012.0,9.0,13.0,155.4,Partly cloudy
21:00,1,1,2022,70.0,21.0,24.0,0.1,82.0,1014.0,6.0,9.0,135.5,Patchy rain possible
00:00,2,1,2022,70.0,21.0,24.0,0.0,27.0,1013.0,6.0,10.0,37.9,Partly cloudy
03:00,2,1,2022,78.0,20.0,23.0,0.0,48.0,1011.0,5.0,9.0,7.5,Partly cloudy
06:00,2,1,2022,83.0,20.0,22.0,0.0,32.0,1012.0,8.0,13.0,13.1,Partly cloudy
09:00,2,1,2022,62.0,19.0,26.0,0.0,30.0,1014.0,5.0,6.0,50.9,Partly cloudy
12:00,2,1,2022,49.0,19.0,32.0,0.0,59.0,1011.0,6.0,6.0,41.9,Partly cloudy
15:00,2,1,2022,43.0,18.0,32.0,0.0,47.0,1009.0,7.0,8.0,15.4,Partly cloudy
18:00,2,1,2022,62.0,21.0,28.0,0.0,45.0,1010.0,8.0,13.0,203.0,Partly cloudy
21:00,2,1,2022,70.0,22.0,26.0,0.0,49.0,1012.0,4.0,7.0,114.3,Partly cloudy
00:00,3,1,2022,70.0,21.0,25.0,0.0,30.0,1012.0,3.0,5.0,330.7,Partly cloudy
03:00,3,1,2022,74.0,20.0,24.0,0.0,41.0,1010.0,3.0,4.0,12.0,Partly cloudy
06:00,3,1,2022,79.0,21.0,23.0,0.0,54.0,1011.0,5.0,9.0,34.4,Partly cloudy
09:00,3,1,2022,62.0,20.0,26.0,0.0,69.0,1013.0,6.0,7.0,352.0,Cloudy
12:00,3,1,2022,46.0,18.0,29.0,0.0,47.0,1011.0,7.0,8.0,0.4,Partly cloudy
15:00,3,1,2022,52.0,20.0,29.0,0.0,42.0,1009.0,6.0,7.0,4.3,Partly cloudy
18:00,3,1,2022,84.0,24.0,27.0,0.0,38.0,1010.0,5.0,9.0,55.9,Partly cloudy
21:00,3,1,2022,84.0,23.0,25.0,0.0,38.0,1012.0,5.0,9.0,72.5,Partly cloudy
00:00,4,1,2022,89.0,23.0,25.0,0.0,38.0,1012.0,4.0,6.0,233.6,Partly cloudy
03:00,4,1,2022,89.0,23.0,24.0,0.0,23.0,1010.0,10.0,15.0,315.3,Clear
06:00,4,1,2022,94.0,23.0,23.0,0.0,21.0,1011.0,8.0,13.0,330.4,Clear
09:00,4,1,2022,70.0,22.0,27.0,0.0,15.0,1013.0,12.0,13.0,5.2,Clear
12:00,4,1,2022,52.0,21.0,33.0,0.0,19.0,1011.0,7.0,8.0,0.8,Clear
15:00,4,1,2022,55.0,21.0,33.0,0.0,29.0,1008.0,2.0,2.0,318.5,Partly cloudy
18:00,4,1,2022,70.0,22.0,28.0,0.0,21.0,1009.0,13.0,21.0,157.7,Clear
21:00,4,1,2022,74.0,22.0,25.0,0.0,17.0,1012.0,12.0,18.0,149.1,Clear
00:00,5,1,2022,83.0,22.0,25.0,0.0,26.0,1012.0,6.0,10.0,155.2,Partly cloudy
03:00,5,1,2022,83.0,22.0,24.0,0.0,21.0,1010.0,4.0,6.0,207.5,Clear
06:00,5,1,2022,89.0,22.0,24.0,0.0,24.0,1011.0,5.0,9.0,280.3,Clear
09:00,5,1,2022,66.0,22.0,28.0,0.0,55.0,1014.0,10.0,12.0,298.1,Partly cloudy
12:00,5,1,2022,55.0,21.0,33.0,0.0,26.0,1011.0,9.0,10.0,324.0,Partly cloudy
15:00,5,1,2022,55.0,22.0,34.0,0.0,46.0,1008.0,7.0,8.0,342.0,Partly cloudy
18:00,5,1,2022,70.0,23.0,27.0,0.0,13.0,1010.0,16.0,23.0,163.1,Clear
21:00,5,1,2022,79.0,23.0,25.0,0.0,29.0,1012.0,13.0,19.0,155.2,Partly cloudy
00:00,6,1,2022,74.0,22.0,25.0,0.0,80.0,1012.0,6.0,10.0,148.4,Cloudy
03:00,6,1,2022,89.0,23.0,25.0,0.0,36.0,1011.0,5.0,7.0,217.7,Partly cloudy
06:00,6,1,2022,89.0,23.0,24.0,0.0,49.0,1012.0,5.0,8.0,329.3,Partly cloudy
09:00,6,1,2022,74.0,23.0,28.0,0.0,45.0,1014.0,6.0,7.0,337.0,Partly cloudy
12:00,6,1,2022,62.0,23.0,34.0,0.0,23.0,1011.0,10.0,12.0,16.5,Clear
15:00,6,1,2022,59.0,22.0,35.0,0.0,22.0,1008.0,6.0,8.0,38.1,Clear
21:00,6,1,2022,70.0,22.0,26.0,0.0,13.0,1012.0,10.0,15.0,149.2,Clear
00:00,7,1,2022,84.0,23.0,25.0,0.0,46.0,1012.0,7.0,11.0,136.4,Partly cloudy
03:00,7,1,2022,89.0,24.0,25.0,0.0,47.0,1011.0,4.0,7.0,17.5,Partly cloudy
06:00,7,1,2022,84.0,23.0,24.0,0.0,44.0,1012.0,8.0,13.0,8.0,Partly cloudy
09:00,7,1,2022,70.0,23.0,28.0,0.0,26.0,1015.0,10.0,12.0,359.6,Partly cloudy
12:00,7,1,2022,55.0,22.0,33.0,0.0,31.0,1012.0,8.0,9.0,345.5,Partly cloudy
15:00,7,1,2022,59.0,22.0,33.0,0.0,36.0,1009.0,3.0,3.0,156.5,Partly cloudy
18:00,7,1,2022,58.0,20.0,28.0,0.0,15.0,1011.0,15.0,22.0,171.2,Clear
21:00,7,1,2022,62.0,20.0,25.0,0.2,77.0,1013.0,10.0,16.0,147.6,Patchy rain possible
00:00,8,1,2022,65.0,19.0,25.0,0.0,28.0,1013.0,6.0,10.0,150.0,Partly cloudy
03:00,8,1,2022,78.0,20.0,24.0,0.0,31.0,1011.0,4.0,6.0,54.1,Partly cloudy
06:00,8,1,2022,89.0,23.0,23.0,0.1,72.0,1012.0,8.0,13.0,34.4,Patchy rain possible
09:00,8,1,2022,70.0,22.0,28.0,0.0,26.0,1015.0,10.0,11.0,358.5,Partly cloudy
12:00,8,1,2022,49.0,20.0,33.0,0.0,47.0,1012.0,10.0,12.0,337.1,Partly cloudy
15:00,8,1,2022,49.0,21.0,34.0,0.0,27.0,1009.0,3.0,3.0,342.1,Partly cloudy
18:00,8,1,2022,74.0,23.0,27.0,0.0,11.0,1010.0,17.0,24.0,155.7,Clear
21:00,8,1,2022,70.0,21.0,25.0,0.0,17.0,1013.0,14.0,21.0,142.7,Clear
00:00,9,1,2022,79.0,21.0,24.0,0.0,15.0,1012.0,13.0,19.0,134.0,Clear
03:00,9,1,2022,89.0,21.0,23.0,0.0,18.0,1011.0,3.0,5.0,133.1,Clear
06:00,9,1,2022,94.0,22.0,23.0,0.0,17.0,1012.0,5.0,9.0,8.5,Clear
09:00,9,1,2022,70.0,22.0,27.0,0.0,12.0,1014.0,10.0,11.0,5.4,Clear
12:00,9,1,2022,52.0,20.0,35.0,0.0,7.0,1011.0,10.0,12.0,343.5,Clear
15:00,9,1,2022,43.0,18.0,34.0,0.0,22.0,1008.0,10.0,11.0,353.0,Clear
18:00,9,1,2022,74.0,23.0,28.0,0.0,5.0,1009.0,14.0,21.0,158.9,Clear
21:00,9,1,2022,74.0,22.0,25.0,0.0,12.0,1012.0,15.0,22.0,137.6,Clear
00:00,10,1,2022,79.0,22.0,24.0,0.0,15.0,1012.0,10.0,15.0,133.4,Clear
03:00,10,1,2022,84.0,23.0,23.0,0.0,11.0,1010.0,5.0,9.0,97.9,Clear
06:00,10,1,2022,89.0,23.0,23.0,0.0,14.0,1012.0,8.0,13.0,18.3,Clear
09:00,10,1,2022,79.0,23.0,28.0,0.0,7.0,1014.0,10.0,12.0,19.2,Clear
12:00,10,1,2022,59.0,21.0,35.0,0.0,10.0,1012.0,8.0,9.0,358.6,Clear
15:00,10,1,2022,49.0,20.0,35.0,0.0,32.0,1008.0,1.0,2.0,184.6,Partly cloudy
18:00,10,1,2022,62.0,21.0,28.0,0.0,46.0,1010.0,17.0,25.0,145.2,Partly cloudy
21:00,10,1,2022,66.0,20.0,26.0,0.0,6.0,1012.0,18.0,27.0,132.1,Clear
00:00,11,1,2022,79.0,22.0,25.0,0.0,20.0,1012.0,11.0,16.0,136.3,Clear
03:00,11,1,2022,83.0,22.0,24.0,0.0,17.0,1011.0,5.0,7.0,81.8,Clear
06:00,11,1,2022,89.0,22.0,24.0,0.0,23.0,1013.0,8.0,13.0,28.0,Clear
09:00,11,1,2022,62.0,21.0,28.0,0.0,30.0,1015.0,11.0,13.0,29.5,Partly cloudy
12:00,11,1,2022,52.0,20.0,34.0,0.0,39.0,1013.0,13.0,14.0,359.3,Partly cloudy
15:00,11,1,2022,32.0,14.0,31.0,0.0,46.0,1010.0,5.0,6.0,179.8,Partly cloudy
18:00,11,1,2022,48.0,17.0,27.0,0.0,15.0,1011.0,17.0,24.0,153.6,Clear
21:00,11,1,2022,65.0,19.0,25.0,0.0,25.0,1013.0,13.0,20.0,136.6,Clear
00:00,12,1,2022,69.0,19.0,24.0,0.0,46.0,1013.0,4.0,6.0,141.8,Partly cloudy
03:00,12,1,2022,88.0,20.0,23.0,0.0,18.0,1012.0,6.0,10.0,22.8,Clear
06:00,12,1,2022,78.0,18.0,22.0,0.0,10.0,1013.0,11.0,18.0,15.1,Clear
09:00,12,1,2022,48.0,16.0,26.0,0.0,6.0,1015.0,12.0,13.0,13.8,Clear
12:00,12,1,2022,36.0,15.0,34.0,0.0,0.0,1013.0,9.0,10.0,336.0,Clear
15:00,12,1,2022,43.0,17.0,36.0,0.0,10.0,1009.0,4.0,5.0,355.8,Clear
18:00,12,1,2022,51.0,17.0,27.0,0.0,0.0,1011.0,18.0,27.0,147.1,Clear
21:00,12,1,2022,65.0,19.0,24.0,0.0,3.0,1013.0,16.0,24.0,130.2,Clear
00:00,13,1,2022,78.0,20.0,23.0,0.0,9.0,1013.0,7.0,11.0,122.3,Clear
03:00,13,1,2022,88.0,20.0,22.0,0.0,6.0,1012.0,2.0,4.0,80.7,Clear
06:00,13,1,2022,100.0,21.0,21.0,0.0,5.0,1013.0,9.0,15.0,25.6,Clear
09:00,13,1,2022,70.0,21.0,26.0,0.0,4.0,1015.0,9.0,11.0,4.4,Clear
12:00,13,1,2022,49.0,18.0,34.0,0.0,2.0,1013.0,8.0,9.0,1.0,Clear
15:00,13,1,2022,52.0,19.0,36.0,0.0,8.0,1009.0,1.0,2.0,337.8,Clear
18:00,13,1,2022,66.0,20.0,27.0,0.0,3.0,1011.0,15.0,23.0,158.7,Clear
21:00,13,1,2022,58.0,17.0,25.0,0.0,7.0,1013.0,14.0,21.0,131.1,Clear
00:00,14,1,2022,74.0,18.0,23.0,0.0,11.0,1012.0,4.0,7.0,118.2,Clear
03:00,14,1,2022,74.0,18.0,22.0,0.0,4.0,1011.0,8.0,14.0,28.8,Clear
06:00,14,1,2022,83.0,20.0,22.0,0.0,4.0,1013.0,8.0,14.0,0.9,Clear
12:00,14,1,2022,38.0,15.0,33.0,0.0,5.0,1013.0,8.0,9.0,328.1,Clear
15:00,14,1,2022,33.0,14.0,35.0,0.0,8.0,1010.0,2.0,3.0,315.7,Clear
18:00,14,1,2022,58.0,20.0,27.0,0.0,3.0,1011.0,15.0,23.0,150.0,Clear
21:00,14,1,2022,74.0,21.0,25.0,0.0,6.0,1013.0,14.0,22.0,138.0,Clear
00:00,15,1,2022,78.0,20.0,24.0,0.0,16.0,1013.0,6.0,10.0,118.0,Clear
03:00,15,1,2022,83.0,20.0,23.0,0.0,10.0,1012.0,4.0,7.0,53.3,Clear
06:00,15,1,2022,94.0,21.0,22.0,0.0,9.0,1013.0,8.0,14.0,21.4,Clear
09:00,15,1,2022,66.0,20.0,27.0,0.0,7.0,1015.0,8.0,9.0,39.2,Clear
12:00,15,1,2022,38.0,17.0,34.0,0.0,3.0,1013.0,7.0,8.0,358.6,Clear
15:00,15,1,2022,32.0,15.0,34.0,0.0,27.0,1010.0,3.0,4.0,350.5,Partly cloudy
18:00,15,1,2022,58.0,19.0,28.0,0.0,33.0,1012.0,17.0,25.0,156.0,Partly cloudy
21:00,15,1,2022,58.0,18.0,25.0,0.0,7.0,1014.0,14.0,22.0,135.9,Clear
00:00,16,1,2022,65.0,19.0,23.0,0.0,7.0,1013.0,6.0,10.0,95.1,Clear
03:00,16,1,2022,83.0,20.0,23.0,0.0,6.0,1011.0,4.0,8.0,25.9,Clear
06:00,16,1,2022,88.0,20.0,22.0,0.0,5.0,1013.0,8.0,14.0,6.1,Clear
09:00,16,1,2022,62.0,20.0,26.0,0.0,7.0,1015.0,8.0,9.0,358.7,Clear
12:00,16,1,2022,32.0,14.0,34.0,0.0,9.0,1013.0,8.0,9.0,337.5,Clear
15:00,16,1,2022,38.0,17.0,36.0,0.0,14.0,1010.0,5.0,6.0,343.0,Clear
18:00,16,1,2022,51.0,18.0,28.0,0.0,20.0,1011.0,13.0,21.0,163.8,Clear
21:00,16,1,2022,62.0,19.0,26.0,0.0,6.0,1014.0,12.0,19.0,147.5,Clear
00:00,17,1,2022,70.0,20.0,24.0,0.0,8.0,1013.0,9.0,14.0,122.9,Clear
03:00,17,1,2022,74.0,20.0,23.0,0.0,8.0,1012.0,3.0,5.0,92.9,Clear
06:00,17,1,2022,79.0,21.0,22.0,0.0,7.0,1013.0,9.0,16.0,29.9,Clear
09:00,17,1,2022,74.0,22.0,27.0,0.0,7.0,1015.0,12.0,13.0,15.1,Clear
12:00,17,1,2022,49.0,19.0,35.0,0.0,5.0,1012.0,11.0,13.0,5.0,Clear
15:00,17,1,2022,49.0,20.0,34.0,0.0,31.0,1008.0,8.0,9.0,351.2,Partly cloudy
18:00,17,1,2022,51.0,18.0,28.0,0.0,32.0,1011.0,15.0,22.0,151.1,Partly cloudy
21:00,17,1,2022,58.0,18.0,26.0,0.0,14.0,1013.0,15.0,23.0,135.5,Clear
00:00,18,1,2022,70.0,20.0,25.0,0.0,24.0,1012.0,10.0,15.0,115.4,Clear
